ID_Inscricao,municipio,Q006_Renda,Score_Renda,Q002_Escolaridade_Mae,Score_Escolaridade,Q025_Tem_Internet,Score_Internet,NU_NOTA_GERAL,ISE,TP_ESCOLA,latitude,longitude
9542156132,Belo Horizonte,D,3,F,3,Sim,1,716,7,Pública,-19.9167,-43.9345
3880647757,Rio de Janeiro,E,4,F,3,Sim,1,663,8,Pública,-22.9068,-43.1729
5484341947,São Paulo,A,0,A,0,Não,0,457,0,Pública,-23.5505,-46.6333
9300209533,Fortaleza,A,0,A,0,Sim,1,418,1,Pública,-3.7319,-38.5267
8288950916,Rio de Janeiro,A,0,B,1,Não,0,487,1,Pública,-22.9068,-43.1729
8343986266,Belo Horizonte,A,0,B,1,Sim,1,480,2,Pública,-19.9167,-43.9345
4542159034,Belo Horizonte,B,1,B,1,Sim,1,520,3,Pública,-19.9167,-43.9345
8378483345,Rio de Janeiro,B,1,B,1,Não,0,429,2,Pública,-22.9068,-43.1729
5053542417,São Paulo,A,0,B,1,Sim,1,403,2,Pública,-23.5505,-46.6333
7210296385,Fortaleza,D,3,F,3,Sim,1,599,7,Pública,-3.7319,-38.5267
5571585172,Rio de Janeiro,A,0,A,0,Não,0,362,0,Privada,-22.9068,-43.1729
5483536161,Manaus,Q,5,F,3,Sim,1,670,9,Pública,-3.119,-60.0217
2057724759,Manaus,A,0,B,1,Não,0,367,1,Privada,-3.119,-60.0217
6542564925,Fortaleza,E,4,F,3,Sim,1,554,8,Pública,-3.7319,-38.5267
2197247069,Rio de Janeiro,C,2,F,3,Sim,1,596,6,Pública,-22.9068,-43.1729
1204368250,Manaus,B,1,A,0,Sim,1,405,2,Pública,-3.119,-60.0217
3589881769,Belo Horizonte,A,0,B,1,Sim,1,429,2,Pública,-19.9167,-43.9345
8182314644,São Paulo,D,3,F,3,Sim,1,606,7,Privada,-23.5505,-46.6333
3284732324,Fortaleza,C,2,D,2,Sim,1,545,5,Pública,-3.7319,-38.5267
1839969531,Rio de Janeiro,D,3,F,3,Sim,1,569,7,Privada,-22.9068,-43.1729
2095232329,Rio de Janeiro,Q,5,F,3,Sim,1,702,9,Pública,-22.9068,-43.1729
3481356242,São Paulo,C,2,F,3,Sim,1,682,6,Privada,-23.5505,-46.6333
7005006356,Fortaleza,C,2,D,2,Sim,1,522,5,Pública,-3.7319,-38.5267
1320669315,Belo Horizonte,A,0,B,1,Não,0,441,1,Pública,-19.9167,-43.9345
6521288145,São Paulo,Q,5,F,3,Sim,1,607,9,Pública,-23.5505,-46.6333
8128876226,São Paulo,E,4,F,3,Sim,1,686,8,Pública,-23.5505,-46.6333
4474776935,Manaus,B,1,A,0,Não,0,412,1,Pública,-3.119,-60.0217
3156769421,Belo Horizonte,C,2,D,2,Sim,1,563,5,Pública,-19.9167,-43.9345
1605177837,Belo Horizonte,D,3,F,3,Sim,1,636,7,Privada,-19.9167,-43.9345
4152056626,Rio de Janeiro,C,2,F,3,Sim,1,586,6,Pública,-22.9068,-43.1729
2985685788,Belo Horizonte,A,0,A,0,Sim,1,581,1,Pública,-19.9167,-43.9345
3470807065,Manaus,Q,5,G,4,Sim,1,738,10,Pública,-3.119,-60.0217
4205140357,Belo Horizonte,C,2,D,2,Sim,1,741,5,Pública,-19.9167,-43.9345
4572657396,Fortaleza,A,0,A,0,Sim,1,418,1,Pública,-3.7319,-38.5267
5006255814,Rio de Janeiro,B,1,A,0,Sim,1,494,2,Pública,-22.9068,-43.1729
5637086525,Rio de Janeiro,D,3,D,2,Sim,1,689,6,Pública,-22.9068,-43.1729
5169787019,São Paulo,A,0,A,0,Sim,1,560,1,Pública,-23.5505,-46.6333
8828163184,Fortaleza,A,0,B,1,Sim,1,528,2,Pública,-3.7319,-38.5267
7603611431,Fortaleza,A,0,A,0,Sim,1,387,1,Pública,-3.7319,-38.5267
9731892679,Manaus,B,1,B,1,Sim,1,443,3,Pública,-3.119,-60.0217
5458683935,São Paulo,A,0,B,1,Sim,1,468,2,Pública,-23.5505,-46.6333
8628598472,Belo Horizonte,E,4,F,3,Sim,1,591,8,Pública,-19.9167,-43.9345
4391622345,Belo Horizonte,C,2,F,3,Sim,1,524,6,Pública,-19.9167,-43.9345
5432675537,Manaus,E,4,F,3,Sim,1,661,8,Pública,-3.119,-60.0217
2977343554,Fortaleza,A,0,A,0,Sim,1,317,1,Privada,-3.7319,-38.5267
7764012985,Manaus,D,3,F,3,Sim,1,611,7,Pública,-3.119,-60.0217
5275710569,Belo Horizonte,A,0,B,1,Não,0,493,1,Privada,-19.9167,-43.9345
7050496685,São Paulo,D,3,F,3,Sim,1,570,7,Pública,-23.5505,-46.6333
4642010704,Belo Horizonte,E,4,G,4,Sim,1,747,9,Pública,-19.9167,-43.9345
7560836249,São Paulo,C,2,D,2,Sim,1,551,5,Pública,-23.5505,-46.6333
1337271693,Manaus,D,3,D,2,Sim,1,442,6,Privada,-3.119,-60.0217
3858341125,Manaus,E,4,G,4,Sim,1,712,9,Pública,-3.119,-60.0217
2837487757,Belo Horizonte,E,4,F,3,Sim,1,713,8,Privada,-19.9167,-43.9345
6418637307,Manaus,B,1,B,1,Sim,1,454,3,Privada,-3.119,-60.0217
7111207888,Manaus,D,3,F,3,Sim,1,629,7,Pública,-3.119,-60.0217
8428603983,Manaus,A,0,B,1,Não,0,561,1,Pública,-3.119,-60.0217
4190004220,Belo Horizonte,B,1,A,0,Sim,1,455,2,Pública,-19.9167,-43.9345
1001034549,Fortaleza,D,3,D,2,Sim,1,592,6,Pública,-3.7319,-38.5267
1548137423,Belo Horizonte,B,1,B,1,Não,0,477,2,Privada,-19.9167,-43.9345
4736217556,São Paulo,B,1,B,1,Sim,1,394,3,Privada,-23.5505,-46.6333
6301300058,São Paulo,C,2,D,2,Sim,1,600,5,Pública,-23.5505,-46.6333
5215849830,São Paulo,E,4,G,4,Sim,1,660,9,Pública,-23.5505,-46.6333
7957408728,Rio de Janeiro,A,0,A,0,Não,0,522,0,Pública,-22.9068,-43.1729
2242759159,Manaus,D,3,D,2,Sim,1,639,6,Pública,-3.119,-60.0217
7739452152,Belo Horizonte,A,0,B,1,Não,0,624,1,Privada,-19.9167,-43.9345
8401214153,Rio de Janeiro,B,1,B,1,Não,0,471,2,Pública,-22.9068,-43.1729
7746060720,Manaus,E,4,G,4,Sim,1,772,9,Pública,-3.119,-60.0217
2304523693,Belo Horizonte,C,2,F,3,Sim,1,641,6,Pública,-19.9167,-43.9345
9849507558,Manaus,B,1,A,0,Sim,1,512,2,Pública,-3.119,-60.0217
8195807278,Rio de Janeiro,C,2,F,3,Sim,1,648,6,Pública,-22.9068,-43.1729
5830181243,São Paulo,C,2,F,3,Sim,1,590,6,Pública,-23.5505,-46.6333
4927509999,São Paulo,E,4,F,3,Sim,1,748,8,Pública,-23.5505,-46.6333
5034413157,Fortaleza,C,2,F,3,Sim,1,710,6,Pública,-3.7319,-38.5267
9728083361,São Paulo,Q,5,F,3,Sim,1,784,9,Privada,-23.5505,-46.6333
1432963604,Fortaleza,D,3,F,3,Sim,1,617,7,Pública,-3.7319,-38.5267
5442248954,Fortaleza,B,1,B,1,Não,0,493,2,Pública,-3.7319,-38.5267
5229991152,São Paulo,B,1,A,0,Não,0,465,1,Pública,-23.5505,-46.6333
2252055648,São Paulo,E,4,F,3,Sim,1,752,8,Pública,-23.5505,-46.6333
5265873488,Belo Horizonte,D,3,F,3,Sim,1,579,7,Pública,-19.9167,-43.9345
6291974855,Rio de Janeiro,C,2,D,2,Sim,1,569,5,Pública,-22.9068,-43.1729
3000467766,Manaus,B,1,A,0,Sim,1,515,2,Pública,-3.119,-60.0217
2108780888,Rio de Janeiro,B,1,B,1,Sim,1,260,3,Pública,-22.9068,-43.1729
2044849935,Rio de Janeiro,A,0,B,1,Não,0,549,1,Pública,-22.9068,-43.1729
4467631780,Rio de Janeiro,E,4,F,3,Sim,1,794,8,Pública,-22.9068,-43.1729
5849036018,Rio de Janeiro,D,3,F,3,Sim,1,541,7,Privada,-22.9068,-43.1729
7822270185,Fortaleza,C,2,D,2,Sim,1,557,5,Pública,-3.7319,-38.5267
7924824269,São Paulo,B,1,A,0,Sim,1,462,2,Pública,-23.5505,-46.6333
5202962202,Belo Horizonte,C,2,F,3,Sim,1,598,6,Pública,-19.9167,-43.9345
2154406883,Belo Horizonte,B,1,A,0,Sim,1,474,2,Pública,-19.9167,-43.9345
6014896416,São Paulo,B,1,B,1,Não,0,463,2,Pública,-23.5505,-46.6333
1404770893,São Paulo,D,3,D,2,Sim,1,674,6,Pública,-23.5505,-46.6333
3933541327,Fortaleza,B,1,B,1,Não,0,365,2,Privada,-3.7319,-38.5267
5361807927,Fortaleza,A,0,B,1,Sim,1,591,2,Pública,-3.7319,-38.5267
8848555351,Rio de Janeiro,A,0,A,0,Sim,1,532,1,Pública,-22.9068,-43.1729
9726758361,Belo Horizonte,C,2,F,3,Sim,1,647,6,Pública,-19.9167,-43.9345
4629598003,Manaus,A,0,B,1,Sim,1,440,2,Pública,-3.119,-60.0217
2203520293,Belo Horizonte,C,2,D,2,Sim,1,335,5,Pública,-19.9167,-43.9345
1563161288,Belo Horizonte,D,3,F,3,Sim,1,462,7,Pública,-19.9167,-43.9345
7332180107,São Paulo,C,2,D,2,Sim,1,653,5,Pública,-23.5505,-46.6333
7278531096,São Paulo,C,2,F,3,Sim,1,405,6,Privada,-23.5505,-46.6333
6086664398,Rio de Janeiro,A,0,A,0,Sim,1,470,1,Pública,-22.9068,-43.1729
8212610162,Rio de Janeiro,D,3,F,3,Sim,1,699,7,Pública,-22.9068,-43.1729
1805783052,Rio de Janeiro,A,0,B,1,Sim,1,344,2,Pública,-22.9068,-43.1729
4991229994,Belo Horizonte,D,3,F,3,Sim,1,685,7,Pública,-19.9167,-43.9345
7130655343,Belo Horizonte,C,2,D,2,Sim,1,576,5,Pública,-19.9167,-43.9345
3703058900,Fortaleza,C,2,F,3,Sim,1,570,6,Pública,-3.7319,-38.5267
9121039069,Belo Horizonte,Q,5,F,3,Sim,1,738,9,Pública,-19.9167,-43.9345
4727878919,Manaus,A,0,A,0,Não,0,472,0,Privada,-3.119,-60.0217
2785564992,Manaus,C,2,D,2,Sim,1,617,5,Pública,-3.119,-60.0217
2428819601,Manaus,C,2,D,2,Sim,1,472,5,Pública,-3.119,-60.0217
5153169054,São Paulo,A,0,B,1,Não,0,490,1,Privada,-23.5505,-46.6333
6679859284,Fortaleza,Q,5,G,4,Sim,1,685,10,Pública,-3.7319,-38.5267
9311697211,São Paulo,Q,5,G,4,Sim,1,637,10,Pública,-23.5505,-46.6333
5047295808,Fortaleza,A,0,B,1,Não,0,518,1,Pública,-3.7319,-38.5267
1231925209,Fortaleza,E,4,G,4,Sim,1,691,9,Pública,-3.7319,-38.5267
5675643012,Belo Horizonte,C,2,D,2,Sim,1,460,5,Pública,-19.9167,-43.9345
7887953812,São Paulo,Q,5,F,3,Sim,1,652,9,Privada,-23.5505,-46.6333
8855194067,Rio de Janeiro,E,4,F,3,Sim,1,575,8,Pública,-22.9068,-43.1729
8163048653,São Paulo,A,0,B,1,Sim,1,465,2,Pública,-23.5505,-46.6333
6372946021,Fortaleza,B,1,B,1,Sim,1,367,3,Pública,-3.7319,-38.5267
5628393721,Fortaleza,E,4,G,4,Sim,1,800,9,Pública,-3.7319,-38.5267
6502969864,Rio de Janeiro,A,0,A,0,Sim,1,384,1,Pública,-22.9068,-43.1729
7677358535,São Paulo,E,4,F,3,Sim,1,788,8,Pública,-23.5505,-46.6333
7109499727,Manaus,C,2,F,3,Sim,1,531,6,Privada,-3.119,-60.0217
7073375065,São Paulo,D,3,D,2,Sim,1,562,6,Pública,-23.5505,-46.6333
6814538892,Belo Horizonte,Q,5,G,4,Sim,1,803,10,Pública,-19.9167,-43.9345
7086177925,Rio de Janeiro,B,1,A,0,Sim,1,402,2,Pública,-22.9068,-43.1729
8857738915,Rio de Janeiro,D,3,D,2,Sim,1,685,6,Pública,-22.9068,-43.1729
5329463879,São Paulo,D,3,F,3,Sim,1,468,7,Pública,-23.5505,-46.6333
2870479867,Belo Horizonte,B,1,A,0,Sim,1,699,2,Pública,-19.9167,-43.9345
5968028581,São Paulo,B,1,B,1,Não,0,530,2,Pública,-23.5505,-46.6333
2418975309,Fortaleza,Q,5,F,3,Sim,1,754,9,Pública,-3.7319,-38.5267
8765634447,Rio de Janeiro,Q,5,G,4,Sim,1,600,10,Pública,-22.9068,-43.1729
7498583708,São Paulo,C,2,D,2,Sim,1,712,5,Pública,-23.5505,-46.6333
4672577826,Belo Horizonte,Q,5,G,4,Sim,1,648,10,Privada,-19.9167,-43.9345
5190191444,São Paulo,A,0,A,0,Sim,1,528,1,Pública,-23.5505,-46.6333
3135202022,Manaus,Q,5,F,3,Sim,1,897,9,Pública,-3.119,-60.0217
5162893349,Belo Horizonte,B,1,A,0,Sim,1,507,2,Pública,-19.9167,-43.9345
5178906017,Belo Horizonte,C,2,D,2,Sim,1,706,5,Privada,-19.9167,-43.9345
1311051456,Belo Horizonte,D,3,F,3,Sim,1,578,7,Privada,-19.9167,-43.9345
6099892642,Belo Horizonte,B,1,B,1,Sim,1,447,3,Pública,-19.9167,-43.9345
6911543555,Rio de Janeiro,A,0,B,1,Sim,1,318,2,Privada,-22.9068,-43.1729
7321922826,Manaus,A,0,A,0,Sim,1,404,1,Pública,-3.119,-60.0217
7972613690,Rio de Janeiro,C,2,D,2,Sim,1,727,5,Pública,-22.9068,-43.1729
3908044919,Rio de Janeiro,B,1,A,0,Não,0,510,1,Pública,-22.9068,-43.1729
1622138165,Rio de Janeiro,Q,5,G,4,Sim,1,701,10,Pública,-22.9068,-43.1729
3255933581,Manaus,C,2,D,2,Sim,1,763,5,Pública,-3.119,-60.0217
8958632622,São Paulo,A,0,B,1,Sim,1,475,2,Privada,-23.5505,-46.6333
2403342197,São Paulo,A,0,B,1,Sim,1,458,2,Pública,-23.5505,-46.6333
1212375133,Belo Horizonte,C,2,D,2,Sim,1,558,5,Pública,-19.9167,-43.9345
8793449163,São Paulo,Q,5,G,4,Sim,1,611,10,Pública,-23.5505,-46.6333
7565415167,Rio de Janeiro,A,0,B,1,Sim,1,544,2,Pública,-22.9068,-43.1729
1924365635,Rio de Janeiro,D,3,D,2,Sim,1,692,6,Pública,-22.9068,-43.1729
6012795568,Manaus,C,2,D,2,Sim,1,559,5,Pública,-3.119,-60.0217
2384257092,Manaus,C,2,D,2,Sim,1,674,5,Pública,-3.119,-60.0217
2772803903,Belo Horizonte,B,1,B,1,Sim,1,635,3,Privada,-19.9167,-43.9345
5427179732,Rio de Janeiro,Q,5,G,4,Sim,1,737,10,Pública,-22.9068,-43.1729
1013633512,Rio de Janeiro,B,1,B,1,Sim,1,416,3,Pública,-22.9068,-43.1729
4295435219,Fortaleza,E,4,F,3,Sim,1,641,8,Pública,-3.7319,-38.5267
2640606518,Manaus,Q,5,F,3,Sim,1,636,9,Pública,-3.119,-60.0217
8981300513,Belo Horizonte,C,2,D,2,Sim,1,614,5,Pública,-19.9167,-43.9345
7533284821,Rio de Janeiro,A,0,A,0,Não,0,432,0,Pública,-22.9068,-43.1729
4987971967,Manaus,Q,5,F,3,Sim,1,642,9,Privada,-3.119,-60.0217
2166275895,Rio de Janeiro,Q,5,G,4,Sim,1,663,10,Pública,-22.9068,-43.1729
2627137451,Fortaleza,Q,5,G,4,Sim,1,728,10,Privada,-3.7319,-38.5267
4846792741,São Paulo,C,2,F,3,Sim,1,630,6,Privada,-23.5505,-46.6333
7713438787,Fortaleza,E,4,G,4,Sim,1,628,9,Pública,-3.7319,-38.5267
7647492315,São Paulo,C,2,D,2,Sim,1,750,5,Privada,-23.5505,-46.6333
6189968369,Belo Horizonte,D,3,F,3,Sim,1,598,7,Pública,-19.9167,-43.9345
5135462238,Rio de Janeiro,D,3,D,2,Sim,1,641,6,Privada,-22.9068,-43.1729
2495828068,Manaus,E,4,F,3,Sim,1,833,8,Pública,-3.119,-60.0217
3137068962,São Paulo,Q,5,G,4,Sim,1,762,10,Privada,-23.5505,-46.6333
4599866367,Belo Horizonte,B,1,B,1,Sim,1,443,3,Privada,-19.9167,-43.9345
2307249679,Belo Horizonte,D,3,D,2,Sim,1,618,6,Privada,-19.9167,-43.9345
2906729064,Manaus,D,3,F,3,Sim,1,623,7,Pública,-3.119,-60.0217
8247766293,Belo Horizonte,A,0,B,1,Sim,1,486,2,Pública,-19.9167,-43.9345
8921750766,São Paulo,C,2,F,3,Sim,1,609,6,Pública,-23.5505,-46.6333
3425876185,Belo Horizonte,A,0,B,1,Não,0,537,1,Pública,-19.9167,-43.9345
7203624193,Rio de Janeiro,C,2,D,2,Sim,1,561,5,Pública,-22.9068,-43.1729
1315896912,Rio de Janeiro,A,0,B,1,Não,0,594,1,Pública,-22.9068,-43.1729
7339056920,Belo Horizonte,B,1,A,0,Sim,1,440,2,Pública,-19.9167,-43.9345
9397084353,São Paulo,Q,5,G,4,Sim,1,662,10,Privada,-23.5505,-46.6333
1571224579,Fortaleza,A,0,A,0,Sim,1,441,1,Pública,-3.7319,-38.5267
7606001313,São Paulo,B,1,B,1,Não,0,355,2,Privada,-23.5505,-46.6333
5880165233,Fortaleza,D,3,F,3,Sim,1,672,7,Pública,-3.7319,-38.5267
2599741915,São Paulo,B,1,B,1,Não,0,370,2,Privada,-23.5505,-46.6333
1107439247,Fortaleza,C,2,D,2,Sim,1,644,5,Privada,-3.7319,-38.5267
4333546879,Fortaleza,C,2,D,2,Sim,1,657,5,Pública,-3.7319,-38.5267
1983492457,Fortaleza,A,0,A,0,Não,0,441,0,Pública,-3.7319,-38.5267
1065997560,Fortaleza,B,1,A,0,Não,0,471,1,Pública,-3.7319,-38.5267
2223512527,Rio de Janeiro,D,3,F,3,Sim,1,643,7,Pública,-22.9068,-43.1729
5500548455,Manaus,A,0,A,0,Não,0,381,0,Pública,-3.119,-60.0217
2083190960,Manaus,D,3,F,3,Sim,1,652,7,Pública,-3.119,-60.0217
2862714148,São Paulo,B,1,B,1,Não,0,556,2,Pública,-23.5505,-46.6333
4216576783,Belo Horizonte,Q,5,G,4,Sim,1,713,10,Pública,-19.9167,-43.9345
3874755541,Rio de Janeiro,C,2,D,2,Sim,1,512,5,Pública,-22.9068,-43.1729
6774318485,Rio de Janeiro,C,2,F,3,Sim,1,385,6,Pública,-22.9068,-43.1729
6759020864,Manaus,C,2,D,2,Sim,1,640,5,Pública,-3.119,-60.0217
8298045700,Rio de Janeiro,C,2,F,3,Sim,1,588,6,Privada,-22.9068,-43.1729
5569464350,Fortaleza,E,4,F,3,Sim,1,671,8,Pública,-3.7319,-38.5267
1506715938,Belo Horizonte,B,1,B,1,Sim,1,391,3,Privada,-19.9167,-43.9345
1866294727,Fortaleza,C,2,D,2,Sim,1,541,5,Pública,-3.7319,-38.5267
3995573327,Belo Horizonte,D,3,F,3,Sim,1,618,7,Pública,-19.9167,-43.9345
5162856722,São Paulo,E,4,G,4,Sim,1,902,9,Pública,-23.5505,-46.6333
3469406446,Manaus,A,0,A,0,Sim,1,301,1,Pública,-3.119,-60.0217
2252312690,Belo Horizonte,B,1,A,0,Sim,1,564,2,Pública,-19.9167,-43.9345
8194270449,Manaus,B,1,B,1,Sim,1,271,3,Pública,-3.119,-60.0217
4043966064,Manaus,A,0,B,1,Não,0,461,1,Pública,-3.119,-60.0217
7272100663,Belo Horizonte,Q,5,G,4,Sim,1,669,10,Pública,-19.9167,-43.9345
5461117938,São Paulo,C,2,D,2,Sim,1,585,5,Pública,-23.5505,-46.6333
8417210385,Rio de Janeiro,D,3,F,3,Sim,1,710,7,Pública,-22.9068,-43.1729
3335441963,Belo Horizonte,C,2,D,2,Sim,1,754,5,Pública,-19.9167,-43.9345
3387316706,Fortaleza,B,1,A,0,Não,0,576,1,Pública,-3.7319,-38.5267
8437199500,Fortaleza,C,2,F,3,Sim,1,479,6,Pública,-3.7319,-38.5267
8914710962,Rio de Janeiro,Q,5,G,4,Sim,1,831,10,Pública,-22.9068,-43.1729
8687424982,São Paulo,B,1,B,1,Não,0,333,2,Privada,-23.5505,-46.6333
1688802088,Belo Horizonte,D,3,F,3,Sim,1,409,7,Pública,-19.9167,-43.9345
4823015422,Manaus,A,0,A,0,Sim,1,398,1,Pública,-3.119,-60.0217
7421713094,Rio de Janeiro,D,3,F,3,Sim,1,628,7,Privada,-22.9068,-43.1729
2780040339,Rio de Janeiro,D,3,D,2,Sim,1,556,6,Pública,-22.9068,-43.1729
1824814086,São Paulo,A,0,B,1,Sim,1,470,2,Pública,-23.5505,-46.6333
3841872749,Rio de Janeiro,C,2,F,3,Sim,1,560,6,Pública,-22.9068,-43.1729
6805282810,São Paulo,B,1,A,0,Não,0,402,1,Pública,-23.5505,-46.6333
4016768457,Belo Horizonte,A,0,B,1,Sim,1,516,2,Pública,-19.9167,-43.9345
6990566732,Rio de Janeiro,D,3,F,3,Sim,1,467,7,Pública,-22.9068,-43.1729
9215580337,Fortaleza,Q,5,G,4,Sim,1,961,10,Pública,-3.7319,-38.5267
9090985338,Belo Horizonte,A,0,A,0,Sim,1,436,1,Pública,-19.9167,-43.9345
6582966749,Rio de Janeiro,B,1,A,0,Sim,1,594,2,Privada,-22.9068,-43.1729
8131932420,Belo Horizonte,B,1,A,0,Não,0,476,1,Privada,-19.9167,-43.9345
2104567378,Belo Horizonte,C,2,F,3,Sim,1,573,6,Pública,-19.9167,-43.9345
7468072850,Fortaleza,D,3,D,2,Sim,1,583,6,Pública,-3.7319,-38.5267
1395555434,Rio de Janeiro,C,2,F,3,Sim,1,599,6,Pública,-22.9068,-43.1729
4968883958,Belo Horizonte,B,1,B,1,Não,0,348,2,Pública,-19.9167,-43.9345
3080794875,Rio de Janeiro,A,0,B,1,Não,0,467,1,Pública,-22.9068,-43.1729
3001214030,Fortaleza,D,3,F,3,Sim,1,711,7,Pública,-3.7319,-38.5267
8423058603,Fortaleza,C,2,D,2,Sim,1,600,5,Privada,-3.7319,-38.5267
8002765085,Belo Horizonte,D,3,F,3,Sim,1,629,7,Pública,-19.9167,-43.9345
4059709047,Fortaleza,Q,5,G,4,Sim,1,718,10,Pública,-3.7319,-38.5267
4318910837,São Paulo,A,0,A,0,Não,0,366,0,Pública,-23.5505,-46.6333
4445804241,Rio de Janeiro,D,3,D,2,Sim,1,583,6,Pública,-22.9068,-43.1729
2598928929,Rio de Janeiro,B,1,A,0,Sim,1,536,2,Privada,-22.9068,-43.1729
9981139185,São Paulo,A,0,B,1,Não,0,525,1,Pública,-23.5505,-46.6333
7200709857,Rio de Janeiro,A,0,A,0,Sim,1,483,1,Pública,-22.9068,-43.1729
4518284762,Belo Horizonte,C,2,F,3,Sim,1,459,6,Pública,-19.9167,-43.9345
4085682646,Belo Horizonte,A,0,B,1,Sim,1,359,2,Pública,-19.9167,-43.9345
4185408902,Fortaleza,D,3,D,2,Sim,1,406,6,Pública,-3.7319,-38.5267
8843766279,São Paulo,D,3,F,3,Sim,1,599,7,Pública,-23.5505,-46.6333
9150832497,Fortaleza,A,0,A,0,Sim,1,427,1,Pública,-3.7319,-38.5267
1130555875,São Paulo,C,2,F,3,Sim,1,602,6,Pública,-23.5505,-46.6333
1493186935,Belo Horizonte,Q,5,F,3,Sim,1,775,9,Pública,-19.9167,-43.9345
3723988539,Belo Horizonte,Q,5,F,3,Sim,1,838,9,Pública,-19.9167,-43.9345
9014961953,Belo Horizonte,D,3,D,2,Sim,1,717,6,Pública,-19.9167,-43.9345
6394414297,Fortaleza,B,1,B,1,Sim,1,483,3,Pública,-3.7319,-38.5267
8608469631,Rio de Janeiro,D,3,D,2,Sim,1,660,6,Pública,-22.9068,-43.1729
2489323179,Manaus,C,2,F,3,Sim,1,576,6,Privada,-3.119,-60.0217
1204505841,Fortaleza,B,1,A,0,Sim,1,491,2,Privada,-3.7319,-38.5267
8880399531,Manaus,Q,5,G,4,Sim,1,729,10,Privada,-3.119,-60.0217
7707370477,São Paulo,B,1,A,0,Não,0,435,1,Pública,-23.5505,-46.6333
1132227310,Rio de Janeiro,C,2,D,2,Sim,1,526,5,Pública,-22.9068,-43.1729
9241624633,Belo Horizonte,D,3,F,3,Sim,1,561,7,Pública,-19.9167,-43.9345
2404847306,São Paulo,D,3,F,3,Sim,1,554,7,Pública,-23.5505,-46.6333
9538288977,Rio de Janeiro,A,0,A,0,Sim,1,539,1,Privada,-22.9068,-43.1729
1514938204,Manaus,E,4,G,4,Sim,1,724,9,Pública,-3.119,-60.0217
2068344218,Manaus,B,1,B,1,Não,0,437,2,Pública,-3.119,-60.0217
2834628284,São Paulo,C,2,F,3,Sim,1,723,6,Pública,-23.5505,-46.6333
4616255175,Belo Horizonte,D,3,F,3,Sim,1,567,7,Pública,-19.9167,-43.9345
1474964710,Fortaleza,A,0,A,0,Não,0,477,0,Pública,-3.7319,-38.5267
8176713855,Fortaleza,C,2,F,3,Sim,1,707,6,Pública,-3.7319,-38.5267
4321315580,Fortaleza,B,1,A,0,Sim,1,470,2,Pública,-3.7319,-38.5267
3489611984,Fortaleza,B,1,B,1,Sim,1,455,3,Pública,-3.7319,-38.5267
1146220061,Manaus,B,1,A,0,Sim,1,385,2,Pública,-3.119,-60.0217
1878177869,Belo Horizonte,B,1,A,0,Sim,1,373,2,Pública,-19.9167,-43.9345
8572287631,Manaus,Q,5,F,3,Sim,1,651,9,Privada,-3.119,-60.0217
5591892721,Fortaleza,A,0,A,0,Sim,1,472,1,Privada,-3.7319,-38.5267
5524377657,Rio de Janeiro,B,1,B,1,Não,0,447,2,Pública,-22.9068,-43.1729
3040507457,Belo Horizonte,D,3,D,2,Sim,1,644,6,Pública,-19.9167,-43.9345
4583196296,Manaus,C,2,D,2,Sim,1,640,5,Pública,-3.119,-60.0217
9689177791,São Paulo,B,1,B,1,Não,0,392,2,Pública,-23.5505,-46.6333
5586708116,Belo Horizonte,A,0,B,1,Sim,1,510,2,Pública,-19.9167,-43.9345
8435506722,Manaus,D,3,D,2,Sim,1,674,6,Privada,-3.119,-60.0217
3487097585,São Paulo,C,2,D,2,Sim,1,530,5,Pública,-23.5505,-46.6333
8253563503,São Paulo,Q,5,G,4,Sim,1,760,10,Privada,-23.5505,-46.6333
6637815943,Manaus,E,4,F,3,Sim,1,753,8,Pública,-3.119,-60.0217
8383122447,Fortaleza,D,3,F,3,Sim,1,519,7,Pública,-3.7319,-38.5267
1761546036,Belo Horizonte,E,4,F,3,Sim,1,854,8,Pública,-19.9167,-43.9345
5454657337,Rio de Janeiro,B,1,A,0,Sim,1,513,2,Privada,-22.9068,-43.1729
8526809986,Rio de Janeiro,C,2,D,2,Sim,1,675,5,Pública,-22.9068,-43.1729
4958789145,São Paulo,C,2,D,2,Sim,1,536,5,Pública,-23.5505,-46.6333
2860040857,Rio de Janeiro,D,3,F,3,Sim,1,577,7,Pública,-22.9068,-43.1729
6641067450,Fortaleza,D,3,F,3,Sim,1,557,7,Pública,-3.7319,-38.5267
3067749079,São Paulo,B,1,A,0,Sim,1,529,2,Pública,-23.5505,-46.6333
2911737341,Rio de Janeiro,B,1,B,1,Sim,1,328,3,Pública,-22.9068,-43.1729
3342853740,Belo Horizonte,B,1,A,0,Não,0,555,1,Pública,-19.9167,-43.9345
3098976998,Fortaleza,E,4,G,4,Sim,1,708,9,Pública,-3.7319,-38.5267
8694384025,São Paulo,D,3,F,3,Sim,1,551,7,Pública,-23.5505,-46.6333
2613644138,São Paulo,C,2,F,3,Sim,1,598,6,Pública,-23.5505,-46.6333
6397972768,Fortaleza,C,2,D,2,Sim,1,613,5,Pública,-3.7319,-38.5267
9623262019,Rio de Janeiro,B,1,A,0,Sim,1,515,2,Pública,-22.9068,-43.1729
9430823024,Manaus,D,3,F,3,Sim,1,612,7,Pública,-3.119,-60.0217
